ID,fecundity,type,Time,avgCount,variance,stdev
68123,7,infecteds,1240,27.85,860.3447368,29.33163372
68124,7,infecteds,1250,28.4,986.7789474,31.41303786
68125,7,infecteds,1260,29.3,1059.273684,32.54648497
68126,7,infecteds,1270,29,987.2631579,31.42074407
68127,7,infecteds,1280,29.35,1082.344737,32.89900814
68128,7,infecteds,1290,29.65,1107.081579,33.27283545
68129,7,infecteds,1300,29.8,1010.905263,31.79473641
68130,7,infecteds,1310,30.45,1128.892105,33.59898965
68131,7,infecteds,1320,31.2,1115.431579,33.39807747
68132,7,infecteds,1330,30.9,1105.568421,33.25008904
68133,7,infecteds,1340,31.75,1201.355263,34.66057217
68134,7,infecteds,1350,31.25,1085.986842,32.95431447
68135,7,infecteds,1360,31.1,1075.252632,32.79104499
68136,7,infecteds,1370,30.65,1074.344737,32.77719843
68137,7,infecteds,1380,30.7,1064.115789,32.62078769
68138,7,infecteds,1390,30.75,1081.776316,32.89036813
68139,7,infecteds,1400,31.2,1023.115789,31.98618123
68140,7,infecteds,1410,31.85,1129.186842,33.60337546
68141,7,infecteds,1420,32.5,1180.578947,34.35955395
68142,7,infecteds,1430,32.45,1087.734211,32.9808158
68143,7,infecteds,1440,32.85,1135.502632,33.69721994
68144,7,infecteds,1450,32.35,1094.976316,33.09042635
68145,7,infecteds,1460,32,1082.526316,32.90176767
68146,7,infecteds,1470,32.1,1061.568421,32.58171912
68147,7,infecteds,1480,31.35,974.0289474,31.20943683
68148,7,infecteds,1490,30.75,907.8815789,30.13107331
68149,7,infecteds,1500,30.55,875.7342105,29.59280674
68150,7,infecteds,1510,29.5,798.4736842,28.25727666
68151,7,infecteds,1520,29.9,796.8315789,28.22820538
68152,7,infecteds,1530,29.7,743.4842105,27.26690687
68153,7,infecteds,1540,28.8,675.1157895,25.98299039
68154,7,infecteds,1550,28.2,643.9578947,25.37632548
68155,7,infecteds,1560,28.3,659.3789474,25.67837509
68156,7,infecteds,1570,29.05,672.05,25.92392717
68157,7,infecteds,1580,29.15,707.5026316,26.59892162
68158,7,infecteds,1590,28.45,706.4710526,26.57952318
68159,7,infecteds,1600,29.25,745.9868421,27.31275969
68160,7,infecteds,1610,28.8,664.4842105,25.77759125
68161,7,infecteds,1620,28.85,675.8184211,25.99650786
68162,7,infecteds,1630,28.55,681.8394737,26.1120561
68163,7,infecteds,1640,28.5,679.5263158,26.06772556
68164,7,infecteds,1650,27.6,663.6210526,25.7608434
68165,7,infecteds,1660,25.55,573.3131579,23.94395869
68166,7,infecteds,1670,25.45,616.3657895,24.82671524
68167,7,infecteds,1680,25.2,583.9578947,24.16522077
68168,7,infecteds,1690,24.8,559.8526316,23.6612052
68169,7,infecteds,1700,24.4,550.1473684,23.45522049
68170,7,infecteds,1710,24.95,549.6289474,23.4441666
68171,7,infecteds,1720,24.75,511.4605263,22.61549306
68172,7,infecteds,1730,25.95,561.3131579,23.69204841
68173,7,infecteds,1740,25.75,528.4078947,22.98712454
68174,7,infecteds,1750,26.25,534.3026316,23.11498716
68175,7,infecteds,1760,26.95,572.8921053,23.93516462
68176,7,infecteds,1770,27.65,621.2921053,24.92573179
68177,7,infecteds,1780,28.5,675.9473684,25.99898783
68178,7,infecteds,1790,28.7,697.4842105,26.40992636
68179,7,infecteds,1800,30.5,827.2105263,28.76126781
68180,7,infecteds,1810,30.35,833.2921053,28.86679936
68181,7,infecteds,1820,31.65,970.3447368,31.15035693
68182,7,infecteds,1830,33.2,1047.326316,32.36242135
68183,7,infecteds,1840,34.35,1145.502632,33.84527488
68184,7,infecteds,1850,33.1,1075.884211,32.80067393
68185,7,infecteds,1860,33.8,1090.694737,33.02566785
68186,7,infecteds,1870,33.7,1091.8,33.04239701
68187,7,infecteds,1880,32.4,1016.884211,31.88862196
68188,7,infecteds,1890,32.25,1026.723684,32.0425293
68189,7,infecteds,1900,32.6,1105.936842,33.25562873
68190,7,infecteds,1910,31.55,1029.313158,32.08291068
68191,7,infecteds,1920,31.5,1046.684211,32.35249929
68192,7,infecteds,1930,30.25,928.1973684,30.46633172
68193,7,infecteds,1940,29.45,884.6815789,29.74359728
68194,7,infecteds,1950,29.3,893.2736842,29.88768449
68195,7,infecteds,1960,29.9,883.6736842,29.72664939
68196,7,infecteds,1970,29.8,844.5894737,29.06182158
68197,7,infecteds,1980,30.1,871.6736842,29.52412038
68198,7,infecteds,1990,29.3,818.4315789,28.6082432
68199,7,infecteds,2000,29.4,834.8842105,28.89436295
68200,7,infecteds,2010,29.7,836.2210526,28.91748697
68201,7,infecteds,2020,30.8,898.3789474,29.97297028
68202,7,infecteds,2030,31.25,912.9342105,30.21480118
68203,7,infecteds,2040,31.3,843.0631579,29.0355499
68204,7,infecteds,2050,30.75,742.3026316,27.24523135
68205,7,infecteds,2060,30.5,740.7894737,27.21744796
68206,7,infecteds,2070,30.25,743.8815789,27.27419254
68207,7,infecteds,2080,31.2,765.3263158,27.66453173
68208,7,infecteds,2090,31,737.6842105,27.16034261
68209,7,infecteds,2100,29.7,681.1684211,26.09920346
68210,7,infecteds,2110,30.3,712.2210526,26.68746996
68211,7,infecteds,2120,31.45,768.3657895,27.71941178
68212,7,infecteds,2130,31.35,744.7657895,27.29039739
68213,7,infecteds,2140,33.65,827.0815789,28.75902604
68214,7,infecteds,2150,33.6,845.3052632,29.07413392
68215,7,infecteds,2160,33.9,869.1473684,29.48130541
68216,7,infecteds,2170,33.9,900.9368421,30.01560997
68217,7,infecteds,2180,34.2,932.2736842,30.53315713
68218,7,infecteds,2190,33.15,894.7657895,29.91263595
68219,7,infecteds,2200,33.55,895.9447368,29.93233597
68220,7,infecteds,2210,32.55,852.9973684,29.20611868
68221,7,infecteds,2220,33.05,889.7342105,29.82841281
68222,7,infecteds,2230,32,811.1578947,28.48083381
68223,7,infecteds,2240,32.85,859.3973684,29.31548001
68224,7,infecteds,2250,32.2,853.0105263,29.20634394
68225,7,infecteds,2260,31.45,765.9447368,27.67570662
68226,7,infecteds,2270,33.2,830.9052632,28.82542737
68227,7,infecteds,2280,33.65,814.5552632,28.54041456
68228,7,infecteds,2290,33.2,802.3789474,28.32629428
68229,7,infecteds,2300,34.05,856.1552632,29.26013095
68230,7,infecteds,2310,35.45,915.9447368,30.26457891
68231,7,infecteds,2320,36.45,979.3131579,31.29397958
68232,7,infecteds,2330,36,954.6315789,30.89711279
68233,7,infecteds,2340,35.4,958.8842105,30.96585556
68234,7,infecteds,2350,34.95,937.4184211,30.61728958
68235,7,infecteds,2360,34.65,949.7131579,30.81741647
68236,7,infecteds,2370,34.75,943.6710526,30.71922936
68237,7,infecteds,2380,34.55,927.7342105,30.45872963
68238,7,infecteds,2390,35.15,999.3973684,31.61324672
68239,7,infecteds,2400,34.5,957.8421053,30.9490243
68240,7,infecteds,2410,35.65,1016.976316,31.8900661
68241,7,infecteds,2420,35.65,1021.081579,31.95436713
68242,7,infecteds,2430,35.35,991.3973684,31.48646326
68243,7,infecteds,2440,34.25,920.8289474,30.34516349
68244,7,infecteds,2450,34.85,931.8184211,30.52570099
68245,7,infecteds,2460,34.35,914.9763158,30.24857543
68246,7,infecteds,2470,34.55,934.9973684,30.57772667
68247,7,infecteds,2480,35.3,936.5368421,30.60288944
68248,7,infecteds,2490,34.3,896.2210526,29.93695129
68249,7,infecteds,2500,34.1,902.6210526,30.04365245
68250,7,infecteds,2510,33.45,854.5763158,29.23313729
68251,7,infecteds,2520,33.2,833.5368421,28.87103812
68252,7,infecteds,2530,33.9,843.2526316,29.0388125
68253,7,infecteds,2540,33.6,837.0947368,28.93258953
68254,7,infecteds,2550,33.75,861.6710526,29.35423398
68255,7,infecteds,2560,34.1,871.9894737,29.52946789
68256,7,infecteds,2570,34.15,925.3973684,30.42034465
68257,7,infecteds,2580,34.45,936.05,30.59493422
68258,7,infecteds,2590,35.1,951.9894737,30.85432666
68259,7,infecteds,2600,35.65,981.7131579,31.33230215
68260,7,infecteds,2610,35.65,958.5552632,30.96054365
68261,7,infecteds,2620,35.65,946.5552632,30.76613826
68262,7,infecteds,2630,36.25,964.9342105,31.0633902
68263,7,infecteds,2640,36.2,983.4315789,31.35971267
68264,7,infecteds,2650,36.3,965.6947368,31.07562931
68265,7,infecteds,2660,35.75,934.7236842,30.57325112
68266,7,infecteds,2670,34.75,879.0394737,29.64859986
68267,7,infecteds,2680,34.9,896.0947368,29.93484152
68268,7,infecteds,2690,33.8,903.0105263,30.05013355
68269,7,infecteds,2700,32.9,926.4105263,30.43699273
68270,7,infecteds,2710,32.8,948.3789474,30.79576184
68271,7,infecteds,2720,32.2,925.4315789,30.42090694
68272,7,infecteds,2730,32.1,910.5157895,30.17475417
68273,7,infecteds,2740,31.8,895.1157895,29.91848575
68274,7,infecteds,2750,32.5,930.7894737,30.50884255
68275,7,infecteds,2760,32.5,892.4736842,29.87429805
68276,7,infecteds,2770,31.95,841.5236842,29.00902763
68277,7,infecteds,2780,32.65,921.5026316,30.35626182
68278,7,infecteds,2790,32.15,863.7131579,29.38899723
68279,7,infecteds,2800,32.6,890.2526316,29.83710159
68280,7,infecteds,2810,33.05,944.6815789,30.73567274
68281,7,infecteds,2820,31.7,832.2210526,28.84824176
68282,7,infecteds,2830,31,769.2631579,27.7355937
68283,7,infecteds,2840,30.25,694.4078947,26.35162034
68284,7,infecteds,2850,30,691.4736842,26.29588721
68285,7,infecteds,2860,30.25,723.9868421,26.90700359
68286,7,infecteds,2870,29.85,713.3973684,26.70949959
68287,7,infecteds,2880,30.65,764.3447368,27.64678529
68288,7,infecteds,2890,30.55,756.9973684,27.51358516
68289,7,infecteds,2900,31.25,775.9868421,27.85654038
68290,7,infecteds,2910,30.2,755.5368421,27.48703043
68291,7,infecteds,2920,29.15,714.1342105,26.72328967
68292,7,infecteds,2930,29.45,739.8394737,27.19999033
68293,7,infecteds,2940,28.45,705.4184211,26.55971425
68294,7,infecteds,2950,28.9,749.6736842,27.38016954
68295,7,infecteds,2960,28.9,777.1473684,27.87736301
68296,7,infecteds,2970,29.2,760.1684211,27.57115197
68297,7,infecteds,2980,30.35,818.0289474,28.60120535
68298,7,infecteds,2990,29.45,754.2605263,27.46380393
68299,7,infecteds,3000,28.95,801.4184211,28.30933452
68300,7,infecteds,3010,29,805.6842105,28.38457698
68301,7,infecteds,3020,28.8,737.8526316,27.16344293
68302,7,infecteds,3030,28.2,701.5368421,26.48654077
68303,7,infecteds,3040,28.75,716.7236842,26.77169558
68304,7,infecteds,3050,27.8,652.4842105,25.54377048
68305,7,infecteds,3060,27.65,636.9763158,25.23838972
68306,7,infecteds,3070,27.15,624.45,24.98899758
68307,7,infecteds,3080,27,639.6842105,25.29197917
68308,7,infecteds,3090,26.4,622.8842105,24.95764834
68309,7,infecteds,3100,27.05,646.05,25.41751365
68310,7,infecteds,3110,26.5,681.2105263,26.10001008
68311,7,infecteds,3120,25.75,614.5131579,24.78937591
68312,7,infecteds,3130,26.25,598.3026316,24.4602255
68313,7,infecteds,3140,26.25,569.3552632,23.86116642
68314,7,infecteds,3150,26.3,544.7473684,23.33982366
68315,7,infecteds,3160,25.85,524.3447368,22.898575
68316,7,infecteds,3170,26.05,556.6815789,23.59410051
68317,7,infecteds,3180,26.35,546.5552632,23.37852141
68318,7,infecteds,3190,25.75,516.5131579,22.72692583
68319,7,infecteds,3200,24.8,491.1157895,22.16113241
68320,7,infecteds,3210,24.9,495.7789474,22.26609412
68321,7,infecteds,3220,25,490,22.13594362
68322,7,infecteds,3230,25.3,496.4315789,22.28074458
68323,7,infecteds,3240,23.75,437.3552632,20.9130405
68324,7,infecteds,3250,24.45,456.3657895,21.36271962
68325,7,infecteds,3260,23.4,425.2,20.62037827
68326,7,infecteds,3270,22.4,392.6736842,19.81599567
68327,7,infecteds,3280,22.55,417.1026316,20.42309065
68328,7,infecteds,3290,21.95,394.3657895,19.85864521
68329,7,infecteds,3300,21.95,384.3657895,19.60524903
68330,7,infecteds,3310,22.85,414.0289474,20.34770128
68331,7,infecteds,3320,23.85,448.1342105,21.16918068
68332,7,infecteds,3330,24.8,468.5894737,21.64692758
68333,7,infecteds,3340,25.5,486.3684211,22.05376206
68334,7,infecteds,3350,25.4,489.3052632,22.12024555
68335,7,infecteds,3360,25.45,488.5763158,22.10376248
68336,7,infecteds,3370,25.15,523.7131579,22.88478005
68337,7,infecteds,3380,24.7,518.4315789,22.76909262
68338,7,infecteds,3390,25.15,546.5552632,23.37852141
68339,7,infecteds,3400,25.35,555.3973684,23.56687014
68340,7,infecteds,3410,25.2,556.4842105,23.58991756
68341,7,infecteds,3420,24.3,529.0631579,23.00137296
68342,7,infecteds,3430,24.55,570.9973684,23.89555123
68343,7,infecteds,3440,24.45,543.3131579,23.30907887
68344,7,infecteds,3450,25.65,645.2921053,25.40260036
68345,7,infecteds,3460,26.1,669.5684211,25.87602019
68346,7,infecteds,3470,25.8,692.9052632,26.32309372
68347,7,infecteds,3480,24.55,602.05,24.5367072
68348,7,infecteds,3490,23.4,579.3052632,24.06876115
68349,7,infecteds,3500,23.55,594.2605263,24.37745939
68350,7,infecteds,3510,23.6,579.8315789,24.07969225
68351,7,infecteds,3520,24.15,588.0289474,24.24930818
68352,7,infecteds,3530,24.35,586.3447368,24.2145563
68353,7,infecteds,3540,24.8,597.4315789,24.44241353
68354,7,infecteds,3550,25,630,25.0998008
68355,7,infecteds,3560,24.85,628.45,25.06890504
68356,7,infecteds,3570,24.15,605.1868421,24.60054557
68357,7,infecteds,3580,24.1,617.7789474,24.85515937
68358,7,infecteds,3590,24.4,664.8842105,25.78534876
68359,7,infecteds,3600,25.25,729.5657895,27.01047555
68360,7,infecteds,3610,24.9,715.3578947,26.74617533
68361,7,infecteds,3620,24.6,686.4631579,26.20044194
68362,7,infecteds,3630,25.15,731.8184211,27.05214263
68363,7,infecteds,3640,24.9,701.8842105,26.49309741
68364,7,infecteds,3650,24.65,672.5552632,25.93367045
68365,7,infecteds,3660,24.85,714.45,26.72919752
68366,7,infecteds,3670,23.85,648.1342105,25.45848013
68367,7,infecteds,3680,24.75,662.1973684,25.73319585
68368,7,infecteds,3690,25.45,678.4710526,26.0474769
68369,7,infecteds,3700,25.6,664.6736842,25.78126615
68370,7,infecteds,3710,26.1,669.9894737,25.88415488
68371,7,infecteds,3720,26.5,657.4210526,25.64022333
68372,7,infecteds,3730,25.95,619.3131579,24.88600325
68373,7,infecteds,3740,27.5,689.7368421,26.26284147
68374,7,infecteds,3750,28.45,732.2605263,27.06031275
68375,7,infecteds,3760,29,763.5789474,27.6329323
68376,7,infecteds,3770,28.4,719.0947368,26.81594184
68377,7,infecteds,3780,28.7,707.9052632,26.60648912
68378,7,infecteds,3790,28.05,655.3131579,25.5990851
68379,7,infecteds,3800,28.35,665.9236842,25.80549717
68380,7,infecteds,3810,28.95,713.3131579,26.70792313
68381,7,infecteds,3820,28.25,689.25,26.25357119
68382,7,infecteds,3830,28.2,695.7473684,26.37702349
68383,7,infecteds,3840,29.5,750.6842105,27.39861695
68384,7,infecteds,3850,30,826.9473684,28.75669258
68385,7,infecteds,3860,30.85,920.5552632,30.34065364
68386,7,infecteds,3870,31,918.7368421,30.31067208
68387,7,infecteds,3880,31.05,876.8921053,29.61236406
68388,7,infecteds,3890,31.2,866.3789474,29.43431581
68389,7,infecteds,3900,31.75,881.7763158,29.69471865
68390,7,infecteds,3910,32.25,903.25,30.05411785
68391,7,infecteds,3920,32.25,920.7236842,30.34342901
68392,7,infecteds,3930,32.3,886.0105263,29.76592895
68393,7,infecteds,3940,32.65,864.8710526,29.40869009
68394,7,infecteds,3950,32.1,789.9894737,28.10675139
68395,7,infecteds,3960,32.55,816.6815789,28.57764124
68396,7,infecteds,3970,34.35,930.1342105,30.49810175
68397,7,infecteds,3980,33.65,893.6078947,29.89327508
68398,7,infecteds,3990,33.15,867.3973684,29.45161063
68399,7,infecteds,4000,32.6,817.9368421,28.59959514
68400,7,infecteds,4010,32.45,807.8394737,28.42251702
68401,7,infecteds,4020,32.1,806.8315789,28.40478092
68402,7,infecteds,4030,32.5,864.3684211,29.40014321
68403,7,infecteds,4040,32.35,848.7657895,29.13358525
68404,7,infecteds,4050,32.5,768.3684211,27.71945925
68405,7,infecteds,4060,32.1,724.7263158,26.92074137
68406,7,infecteds,4070,32.5,741.6315789,27.23291352
68407,7,infecteds,4080,32.7,752.3263158,27.42856751
68408,7,infecteds,4090,33.05,792.05,28.14338288
68409,7,infecteds,4100,32.75,778.5131579,27.90184865
68410,7,infecteds,4110,32.95,772.2605263,27.78957586
68411,7,infecteds,4120,32.95,762.4710526,27.61287838
68412,7,infecteds,4130,32.9,777.4631579,27.88302634
68413,7,infecteds,4140,32.4,785.4105263,28.02517665
68414,7,infecteds,4150,33.2,833.3263158,28.86739191
68415,7,infecteds,4160,34.35,875.9236842,29.59600791
68416,7,infecteds,4170,34.35,867.5026316,29.45339762
68417,7,infecteds,4180,35.65,949.1868421,30.80887603
68418,7,infecteds,4190,36.15,968.8710526,31.12669357
68419,7,infecteds,4200,35.65,959.6078947,30.97753855
68420,7,infecteds,4210,35,919.8947368,30.32976651
68421,7,infecteds,4220,35.7,994.8526316,31.54128456
68422,7,infecteds,4230,34.75,946.0921053,30.75861026
68423,7,infecteds,4240,34.75,982.4078947,31.34338678
68424,7,infecteds,4250,34.8,979.7473684,31.30091642
68425,7,infecteds,4260,34,935.5789474,30.58723504
68426,7,infecteds,4270,34.5,946.2631579,30.7613907
68427,7,infecteds,4280,34.35,939.5026316,30.65130718
68428,7,infecteds,4290,33.6,878.0421053,29.63177526
68429,7,infecteds,4300,33.2,825.1157895,28.7248288
68430,7,infecteds,4310,33.4,831.5157895,28.83601549
68431,7,infecteds,4320,32.35,791.1868421,28.12804369
68432,7,infecteds,4330,32.55,827.8394737,28.77219967
68433,7,infecteds,4340,32.65,821.0815789,28.65452109
68434,7,infecteds,4350,31.75,759.9868421,27.56785886
68435,7,infecteds,4360,30.9,743.9894737,27.27617044
68436,7,infecteds,4370,29.4,675.6210526,25.99271153
68437,7,infecteds,4380,29.4,652.9894737,25.55365871
68438,7,infecteds,4390,30.5,667,25.82634314
68439,7,infecteds,4400,31.65,683.6078947,26.14589633
68440,7,infecteds,4410,32.3,717.1684211,26.78000039
68441,7,infecteds,4420,33.2,756.2736842,27.50043062
68442,7,infecteds,4430,34.1,799.9894737,28.28408517
68443,7,infecteds,4440,34.5,850.8947368,29.17010005
68444,7,infecteds,4450,33.4,785.0947368,28.01954205
68445,7,infecteds,4460,33.55,764.4710526,27.64906965
68446,7,infecteds,4470,33.2,767.2210526,27.69875543
68447,7,infecteds,4480,33.8,814.6947368,28.5428579
68448,7,infecteds,4490,33.95,857.8394737,29.28889676
68449,7,infecteds,4500,34.2,913.7473684,30.22825447
68450,7,infecteds,4510,34.8,931.3263158,30.51763942
68451,7,infecteds,4520,34.65,914.2394737,30.2363932
68452,7,infecteds,4530,35.45,958.7868421,30.96428333
68453,7,infecteds,4540,35.4,949.4105263,30.81250601
68454,7,infecteds,4550,36.35,1010.45,31.78757619
68455,7,infecteds,4560,36.8,1044.905263,32.3249944
68456,7,infecteds,4570,36.35,1066.45,32.65654605
68457,7,infecteds,4580,36.6,1078.568421,32.84156545
68458,7,infecteds,4590,36.85,1060.660526,32.56778356
68459,7,infecteds,4600,36.65,1048.765789,32.38465361
68460,7,infecteds,4610,37.05,1062.365789,32.59395327
68461,7,infecteds,4620,36.45,1025.102632,32.01722398
68462,7,infecteds,4630,35.35,887.8184211,29.796282
68463,7,infecteds,4640,33.9,790.9368421,28.12359938
68464,7,infecteds,4650,34.3,815.0631579,28.54931099
68465,7,infecteds,4660,34.05,803.2078947,28.34092262
68466,7,infecteds,4670,32.95,782.6815789,27.97644686
68467,7,infecteds,4680,33.25,781.0394737,27.94708346
68468,7,infecteds,4690,33.95,816.7868421,28.57948289
68469,7,infecteds,4700,34.1,818.9368421,28.61707256
68470,7,infecteds,4710,34.65,829.2921053,28.79743227
68471,7,infecteds,4720,35.05,868.9973684,29.47876131
68472,7,infecteds,4730,35.45,905.6289474,30.09366956
68473,7,infecteds,4740,36.25,973.25,31.19695498
68474,7,infecteds,4750,36.35,954.8710526,30.90098789
68475,7,infecteds,4760,35.25,893.6710526,29.89433145
68476,7,infecteds,4770,34.55,855.7342105,29.25293508
68477,7,infecteds,4780,35.1,909.8842105,30.16428701
68478,7,infecteds,4790,35.85,971.0815789,31.16218187
68479,7,infecteds,4800,36.3,1014.326316,31.84849001
68480,7,infecteds,4810,37,1153.052632,33.95662868
68481,7,infecteds,4820,36.75,1051.881579,32.43272389
68482,7,infecteds,4830,35.65,936.5552632,30.60319041
68483,7,infecteds,4840,36.3,975.2736842,31.22937214
68484,7,infecteds,4850,35.65,889.6078947,29.82629536
68485,7,infecteds,4860,35.15,923.0815789,30.38225763
68486,7,infecteds,4870,35.85,913.0815789,30.21723976
68487,7,infecteds,4880,36.35,936.6605263,30.60491017
68488,7,infecteds,4890,36.3,994.4315789,31.53460922
68489,7,infecteds,4900,36.15,966.8710526,31.09455021
68490,7,infecteds,4910,35.6,929.6210526,30.48968764
68491,7,infecteds,4920,36.35,949.6078947,30.81570857
68492,7,infecteds,4930,35.5,940.4736842,30.6671434
68493,7,infecteds,4940,36.25,961.8815789,31.01421576
68494,7,infecteds,4950,35,882.1052632,29.70025695
68495,7,infecteds,4960,34.9,870.7263158,29.50807204
68496,7,infecteds,4970,34.7,910.6421053,30.17684717
68497,7,infecteds,4980,35.35,887.8184211,29.796282
68498,7,infecteds,4990,35.25,885.5657895,29.75845744
68499,7,infecteds,5000,34.85,920.2394737,30.33544913
68500,7,infecteds,5010,35.7,998.1157895,31.59297057
68501,7,infecteds,5020,35.75,1027.776316,32.05895063
68502,7,infecteds,5030,35.9,1028.936842,32.07704541
68503,7,infecteds,5040,35.45,1005.418421,31.70833362
68504,7,infecteds,5050,36.3,1055.273684,32.48497628
68505,7,infecteds,5060,35.85,1008.660526,31.75941634
68506,7,infecteds,5070,34.95,907.6289474,30.12688081
68507,7,infecteds,5080,34.15,874.5552632,29.57288054
68508,7,infecteds,5090,33.75,871.3552632,29.51872733
68509,7,infecteds,5100,33.1,818.3052632,28.60603543
68510,7,infecteds,5110,32.95,770.4710526,27.75736033
68511,7,infecteds,5120,32.45,748.2605263,27.35435114
68512,7,infecteds,5130,32.95,745.2078947,27.2984962
68513,7,infecteds,5140,32.45,713.4184211,26.70989369
68514,7,infecteds,5150,33.25,715.4605263,26.74809388
68515,7,infecteds,5160,33.4,714.5684211,26.73141263
68516,7,infecteds,5170,33.9,745.7789474,27.30895361
68517,7,infecteds,5180,34.45,786.6815789,28.04784446
68518,7,infecteds,5190,33.9,771.2526316,27.77143553
68519,7,infecteds,5200,32.85,724.3447368,26.91365335
68520,7,infecteds,5210,33.2,711.8526316,26.68056655
68521,7,infecteds,5220,33.2,729.3263158,27.00604221
68522,7,infecteds,5230,32.6,705.2,26.55560205
68523,7,infecteds,5240,32.45,701.6289474,26.48827943
68524,7,infecteds,5250,32.45,715.8394737,26.75517658
68525,7,infecteds,5260,32.55,746.05,27.31391587
68526,7,infecteds,5270,31.95,729.4184211,27.00774743
68527,7,infecteds,5280,30.65,677.6078947,26.03090269
68528,7,infecteds,5290,30.2,624.2736842,24.98546946
68529,7,infecteds,5300,30.75,655.4605263,25.60196333
68530,7,infecteds,5310,30.35,658.5552632,25.6623316
68531,7,infecteds,5320,30.2,697.9578947,26.41889276
68532,7,infecteds,5330,29.9,703.1473684,26.51692607
68533,7,infecteds,5340,28.75,668.6184211,25.85765691
68534,7,infecteds,5350,27.95,653.6289474,25.56616802
68535,7,infecteds,5360,27.45,632.6815789,25.1531624
68536,7,infecteds,5370,26.95,650.4710526,25.504334
68537,7,infecteds,5380,27.55,669.9447368,25.88329069
68538,7,infecteds,5390,26.8,653.2210526,25.55818954
68539,7,infecteds,5400,28,712.5263158,26.69318857
68540,7,infecteds,5410,28.45,720.2605263,26.83766991
68541,7,infecteds,5420,27.65,649.8184211,25.49153626
68542,7,infecteds,5430,27.75,658.9342105,25.66971388
68543,7,infecteds,5440,28.15,671.2921053,25.90930538
68544,7,infecteds,5450,27.75,647.6710526,25.44938217
68545,7,infecteds,5460,27.6,634.0421053,25.18019272
68546,7,infecteds,5470,27.85,628.3447368,25.06680548
68547,7,infecteds,5480,29.05,679.4184211,26.06565597
68548,7,infecteds,5490,29.05,716.2605263,26.76304404
68549,7,infecteds,5500,29.2,732.4842105,27.06444551
68550,7,infecteds,5510,28.75,730.8289474,27.03384818
68551,7,infecteds,5520,29.25,797.4605263,28.23934359
68552,7,infecteds,5530,29.95,828.05,28.77585794
68553,7,infecteds,5540,28.85,752.3447368,27.42890331
68554,7,infecteds,5550,29.65,789.5026316,28.09808946
68555,7,infecteds,5560,29.8,813.0105263,28.51333945
68556,7,infecteds,5570,30.25,818.1973684,28.6041495
68557,7,infecteds,5580,30.45,822.05,28.67141434
68558,7,infecteds,5590,30.15,745.7131579,27.30774904
68559,7,infecteds,5600,31.55,798.7868421,28.26281731
68560,7,infecteds,5610,32.7,888.9578947,29.81539694
68561,7,infecteds,5620,32.65,875.3973684,29.58711491
68562,7,infecteds,5630,32.1,791.9894737,28.14230754
68563,7,infecteds,5640,33.2,834.4842105,28.88744036
68564,7,infecteds,5650,33.35,828.45,28.78280737
68565,7,infecteds,5660,33.15,782.9763158,27.98171395
68566,7,infecteds,5670,32.4,744.6736842,27.28870983
68567,7,infecteds,5680,32.35,728.7657895,26.99566242
68568,7,infecteds,5690,33.55,797.1026316,28.23300607
68569,7,infecteds,5700,33.6,788.6736842,28.08333463
68570,7,infecteds,5710,33.5,776.5789474,27.86716612
68571,7,infecteds,5720,33.9,801.1473684,28.30454678
68572,7,infecteds,5730,33.9,781.9894737,27.9640747
68573,7,infecteds,5740,32.85,746.7657895,27.32701574
68574,7,infecteds,5750,32.15,690.7657895,26.28242358
68575,7,infecteds,5760,33.45,772.6815789,27.79715055
68576,7,infecteds,5770,33,757.1578947,27.51650223
68577,7,infecteds,5780,33.85,813.2921053,28.51827669
68578,7,infecteds,5790,34.2,807.1157895,28.40978334
68579,7,infecteds,5800,33.1,770.8315789,27.76385382
68580,7,infecteds,5810,33.65,777.9236842,27.8912833
68581,7,infecteds,5820,33.05,758.05,27.53270782
68582,7,infecteds,5830,32.5,756.7894737,27.50980686
68583,7,infecteds,5840,33.2,817.5368421,28.59260118
68584,7,infecteds,5850,34.15,862.6605263,29.37108317
68585,7,infecteds,5860,34.25,892.4078947,29.87319693
68586,7,infecteds,5870,33.5,894.6842105,29.9112723
68587,7,infecteds,5880,34.2,931.6421053,30.52281287
68588,7,infecteds,5890,31.7,799.5894737,28.27701317
68589,7,infecteds,5900,32.4,809.0947368,28.44459064
68590,7,infecteds,5910,31.95,802.1552632,28.32234565
68591,7,infecteds,5920,31.7,786.9578947,28.05276982
68592,7,infecteds,5930,32.85,829.3973684,28.79925986
68593,7,infecteds,5940,33.3,882.8526316,29.71283614
68594,7,infecteds,5950,33.75,961.5657895,31.00912429
68595,7,infecteds,5960,34.1,970.2,31.14803365
68596,7,infecteds,5970,34.25,968.3026316,31.11756147
68597,7,infecteds,5980,33.9,909.1473684,30.15207072
68598,7,infecteds,5990,33.95,938.05,30.62760193
68599,7,infecteds,6000,33.9,958.7263158,30.96330596
68600,7,infecteds,6010,34.8,1041.431579,32.27121905
68601,7,infecteds,6020,34.2,959.4315789,30.97469256
68602,7,infecteds,6030,33.2,893.6421053,29.89384728
68603,7,infecteds,6040,33.7,962.1157895,31.01799138
68604,7,infecteds,6050,34.7,1048.747368,32.3843692
68605,7,infecteds,6060,34,1046.105263,32.34355057
68606,7,infecteds,6070,32.1,893.3578947,29.88909324
68607,7,infecteds,6080,31.45,872.6815789,29.54118445
